gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,Young,RevenuePerUser,TotalRevenue,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No,ChurnProbabilities
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,23.2,23.2,1,0,0,1,0,0,0,0,0,1,0.4417650978625056
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,23.2,116.0,0,1,0,0,0,1,0,0,0,1,0.295117747704176
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,61.7,61.7,1,0,0,0,0,1,0,0,1,0,0.5830004195445857
1,0,0,0,2,1,0,1,0,0,0,0,1,1,0,60.5,121.0,1,0,0,0,0,1,0,1,0,0,0.8552418548907332
1,0,0,0,13,1,0,0,0,1,1,1,0,0,0,81.2,1055.6000000000001,1,0,0,0,0,1,0,1,0,0,0.784989053065967
1,0,1,0,71,1,0,1,1,1,1,1,1,1,0,87.0,6177.0,0,0,1,0,1,0,0,1,0,0,0.1669673105715725
1,0,0,0,8,1,0,0,0,0,1,0,1,0,0,63.0,504.0,1,0,0,0,0,1,0,0,1,0,0.7411873389414847
1,0,0,0,7,1,0,0,1,1,1,0,0,0,0,74.7,522.9,1,0,0,1,0,0,0,0,1,0,0.48762037102412087
1,0,1,1,25,1,0,0,0,0,0,0,0,0,0,23.2,580.0,0,1,0,0,0,1,0,0,0,1,0.099542848689508
1,0,0,1,32,1,0,0,0,0,0,0,0,0,0,23.2,742.4,0,0,1,0,0,0,1,0,0,1,0.021663022064925697
0,0,0,0,11,1,0,0,0,1,1,0,0,1,0,71.2,783.2,1,0,0,0,0,1,0,1,0,0,0.7608666660861924
0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,55.0,110.0,1,0,0,0,0,1,0,1,0,0,0.8800451824266723
1,0,1,1,13,0,1,1,0,1,0,0,0,0,0,57.2,743.6,0,0,1,0,0,0,1,0,1,0,0.09294718622559697
1,1,0,0,72,1,1,1,1,1,0,0,1,0,0,72.5,5220.0,0,0,1,1,0,0,0,1,0,0,0.0632011230601231
0,0,0,0,39,0,1,1,0,1,0,0,1,0,0,54.0,2106.0,0,1,0,1,0,0,0,0,1,0,0.12730538786777273
1,0,1,1,6,1,0,0,0,0,0,0,1,0,0,55.0,330.0,1,0,0,0,0,1,0,1,0,0,0.8454296227448964
0,0,0,1,31,1,0,0,0,0,0,0,0,0,0,23.2,719.1999999999999,0,1,0,0,1,0,0,0,0,1,0.05178953528242914
0,0,1,1,59,1,0,0,0,0,0,0,0,0,0,23.2,1368.8,0,0,1,0,1,0,0,0,0,1,0.004614113030753662
0,0,0,0,5,1,0,1,0,0,1,0,1,1,0,68.5,342.5,1,0,0,0,0,1,0,1,0,0,0.8671943734324165
1,0,1,0,27,1,1,0,0,1,1,1,0,0,0,84.7,2286.9,0,1,0,0,0,0,1,0,1,0,0.1919069724635474
0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,23.2,185.6,0,0,1,1,0,0,0,0,0,1,0.09095391322671002
1,0,0,1,39,0,1,0,0,1,1,0,0,0,0,61.7,2406.3,0,1,0,1,0,0,0,0,1,0,0.1313159730591608
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,58.2,232.8,1,0,0,0,0,1,0,0,1,0,0.6598545523683044
0,0,1,1,51,0,1,0,0,1,0,0,0,0,0,51.7,2636.7000000000003,0,0,1,1,0,0,0,0,1,0,0.02772167498064435
1,0,1,0,4,1,0,0,0,0,0,0,1,1,0,55.0,220.0,1,0,0,0,0,1,0,1,0,0,0.8695230674301444
1,0,1,0,3,1,0,0,0,0,0,0,1,0,0,20.0,60.0,1,0,0,0,0,0,1,0,0,1,0.47663196981512856
0,0,0,0,59,1,0,1,1,0,0,0,1,0,0,64.0,3776.0,1,0,0,0,0,1,0,1,0,0,0.4542468831772842
1,0,0,0,37,1,1,1,1,1,0,0,0,0,0,75.7,2800.9,0,0,1,1,0,0,0,0,1,0,0.040891555008295
0,1,0,0,7,1,0,1,1,0,1,0,1,0,0,72.0,504.0,1,0,0,0,0,1,0,0,1,0,0.743800863682097
0,0,0,0,6,0,1,1,0,1,0,1,0,0,0,72.2,433.20000000000005,1,0,0,0,1,0,0,0,1,0,0.45301784025717734
0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,23.2,162.4,0,1,0,0,0,0,1,0,0,1,0.19933895638210714
1,0,0,0,9,1,0,0,0,0,0,0,1,0,0,55.0,495.0,1,0,0,0,0,1,0,1,0,0,0.8475235878957778
0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,23.2,92.8,0,1,0,0,0,1,0,0,0,1,0.3085978360239876
1,0,1,1,46,1,0,1,0,0,0,0,1,0,0,60.5,2783.0,1,0,0,1,0,0,0,1,0,0,0.44187674436694874
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,58.2,58.2,1,0,0,0,0,1,0,0,1,0,0.6802158796936463
0,1,0,0,64,1,1,1,0,1,1,0,1,1,0,77.0,4928.0,0,0,1,0,1,0,0,0,1,0,0.04813845596493487
1,0,1,0,72,1,1,1,1,1,1,1,0,0,0,93.7,6746.400000000001,0,0,1,0,1,0,0,1,0,0,0.108103941539059
0,1,0,0,28,1,0,1,1,1,0,0,0,0,0,72.2,2021.6000000000001,1,0,0,1,0,0,0,0,1,0,0.31487619161622715
0,0,1,0,9,1,0,0,0,0,0,1,1,0,0,68.0,612.0,1,0,0,0,0,1,0,1,0,0,0.8679303471859781
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40.0,40.0,1,0,0,0,0,1,0,0,1,0,0.8388010245202294
1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,23.2,440.8,0,1,0,0,0,0,1,0,0,1,0.10696703878536426
1,1,0,0,71,1,0,1,1,1,0,1,1,0,0,82.0,5822.0,0,0,1,0,1,0,0,1,0,0,0.14276487037719732
1,0,0,0,2,1,1,0,0,0,0,0,1,1,0,58.5,117.0,1,0,0,0,0,1,0,0,1,0,0.6603528729893657
1,0,0,0,2,1,1,1,0,0,1,1,0,0,0,85.2,170.4,1,0,0,0,0,1,0,1,0,0,0.7875853782950261
1,0,1,0,3,1,0,0,0,0,0,0,1,1,0,55.0,165.0,1,0,0,0,0,1,0,1,0,0,0.8738692262702754
1,0,0,0,18,1,0,0,1,1,0,0,0,0,0,66.7,1200.6000000000001,1,0,0,0,1,0,0,0,1,0,0.34189432975780315
1,0,1,0,3,0,0,0,0,0,0,1,1,1,0,55.0,165.0,1,0,0,0,0,1,0,0,1,0,0.8358154498029562
0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,45.5,91.0,1,0,0,0,0,0,1,0,1,0,0.7045265666405414
1,0,0,0,22,1,0,1,0,0,1,1,1,0,0,78.5,1727.0,1,0,0,0,0,1,0,1,0,0,0.8338323250243286
0,0,1,0,9,1,0,0,0,0,1,1,0,1,0,76.2,685.8000000000001,1,0,0,0,0,1,0,1,0,0,0.8540188877065553
0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,55.0,110.0,1,0,0,0,0,1,0,1,0,0,0.8813977758261178
1,1,0,0,17,1,0,0,0,0,0,1,0,1,0,71.2,1210.4,1,0,0,1,0,0,0,1,0,0,0.7703102162772837
1,0,0,0,20,0,1,1,1,1,1,0,1,0,0,67.5,1350.0,1,0,0,0,1,0,0,0,1,0,0.4237138916521041
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,58.2,232.8,1,0,0,0,0,0,1,0,1,0,0.5262003623707684
1,0,1,0,71,1,1,1,1,1,1,1,0,0,0,93.7,6652.7,0,0,1,1,0,0,0,0,1,0,0.05023674090913083
1,0,1,0,44,1,1,0,1,0,0,0,1,0,0,62.0,2728.0,1,0,0,0,1,0,0,1,0,0,0.4111319059800474
0,0,1,0,3,1,0,0,0,0,1,1,0,0,0,76.2,228.60000000000002,1,0,0,0,0,1,0,1,0,0,0.8720260267811795
0,0,1,1,72,1,1,1,0,1,0,0,0,0,0,72.2,5198.400000000001,0,0,1,0,1,0,0,0,1,0,0.013404072447265264
0,0,1,1,54,1,1,1,1,1,1,1,0,0,0,93.7,5059.8,0,0,1,0,1,0,0,0,1,0,0.05422078075578916
0,0,1,0,18,1,1,0,0,0,0,0,0,0,0,61.7,1110.6000000000001,1,0,0,0,0,1,0,1,0,0,0.6586328558054926
1,1,0,0,26,1,0,0,0,0,1,1,1,0,0,73.0,1898.0,1,0,0,0,0,1,0,1,0,0,0.8672491403873186
0,0,1,0,53,1,0,0,0,1,0,1,1,0,0,73.0,3869.0,0,1,0,0,0,1,0,1,0,0,0.3925559898755397
0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,69.7,209.10000000000002,1,0,0,0,0,1,0,0,1,0,0.6880473067595708
1,0,0,0,25,1,0,0,0,0,0,0,0,0,1,23.2,580.0,1,0,0,0,0,0,1,0,0,1,0.14973280367618988
0,0,1,1,72,1,1,1,1,1,1,1,0,0,0,93.7,6746.400000000001,0,0,1,0,1,0,0,0,1,0,0.04242196574714698
0,0,1,0,53,1,0,1,1,1,1,1,1,0,0,87.0,4611.0,0,1,0,1,0,0,0,1,0,0,0.4031967336280604
0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,55.0,55.0,1,0,0,0,0,1,0,1,0,0,0.9069485513115368
1,0,1,0,18,1,0,0,1,0,0,0,1,1,0,58.5,1053.0,1,0,0,0,0,0,1,0,1,0,0.4970318180014631
1,0,0,0,10,1,1,0,1,0,0,0,1,0,0,62.0,620.0,1,0,0,0,0,0,1,1,0,0,0.6898689427199066
0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,58.2,407.40000000000003,1,0,0,0,0,0,1,1,0,0,0.7408753804226265
0,0,1,0,57,1,0,0,0,0,0,0,1,0,0,20.0,1140.0,0,0,1,1,0,0,0,0,0,1,0.00798759082915609
0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,45.5,364.0,1,0,0,0,0,0,1,0,1,0,0.6753153778823389
1,0,1,0,33,1,0,1,1,0,0,1,1,0,0,77.0,2541.0,1,0,0,0,0,1,0,1,0,0,0.7324488394895885
1,1,0,0,64,1,1,1,0,0,1,1,1,0,0,82.0,5248.0,1,0,0,1,0,0,0,1,0,0,0.5593509273852846
1,0,0,0,9,1,0,0,0,1,1,1,1,0,0,78.0,702.0,1,0,0,1,0,0,0,1,0,0,0.8043170294258213
1,1,0,0,60,1,1,0,0,0,0,0,1,0,0,58.5,3510.0,1,0,0,0,0,1,0,1,0,0,0.41992441239105555
1,0,0,0,54,1,0,0,0,0,0,0,0,0,1,23.2,1252.8,0,0,1,0,1,0,0,0,0,1,0.006966829522314189
0,0,1,1,46,1,0,0,1,1,0,1,0,0,0,79.7,3666.2000000000003,0,1,0,1,0,0,0,1,0,0,0.278743825431329
0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,23.2,23.2,1,0,0,0,0,0,1,0,0,1,0.42515946226271323
1,0,0,0,6,1,0,0,0,0,0,0,0,0,1,23.2,139.2,0,1,0,0,0,0,1,0,0,1,0.2059053657828013
1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,63.0,63.0,1,0,0,0,0,1,0,1,0,0,0.8996841446178554
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,55.0,55.0,1,0,0,0,1,0,0,0,1,0,0.6767794333994461
0,0,0,0,48,1,0,1,1,1,1,0,1,0,0,77.0,3696.0,0,1,0,1,0,0,0,0,1,0,0.16430625102917182
1,0,1,1,45,1,0,1,1,1,1,1,1,0,0,87.0,3915.0,0,0,1,1,0,0,0,1,0,0,0.23455744380383833
0,0,1,0,37,1,0,0,0,0,0,0,1,0,0,20.0,740.0,0,1,0,1,0,0,0,0,0,1,0.05733802581407768
1,1,0,0,11,1,1,1,0,0,0,0,0,0,0,67.2,739.2,1,0,0,1,0,0,0,0,1,0,0.43069962292308567
1,0,1,1,55,1,0,0,1,0,1,0,1,0,0,66.5,3657.5,1,0,0,0,1,0,0,1,0,0,0.4709036361529884
1,1,0,0,12,1,0,0,1,0,1,1,1,1,0,76.5,918.0,1,0,0,0,0,1,0,1,0,0,0.8997979270069001
1,0,0,1,39,1,0,0,0,0,0,0,0,0,0,23.2,904.8,0,1,0,1,0,0,0,0,0,1,0.03434032361331513
1,0,0,0,38,1,1,1,1,1,0,0,0,0,0,75.7,2876.6,1,0,0,0,0,1,0,0,1,0,0.21005601521273556
0,0,0,0,15,1,1,0,0,0,0,1,1,1,0,71.5,1072.5,1,0,0,1,0,0,0,0,1,0,0.5243955780227324
0,1,0,0,45,1,0,0,1,0,0,1,1,0,0,71.5,3217.5,1,0,0,0,0,1,0,1,0,0,0.7374565333204816
0,0,1,0,72,1,0,0,0,0,0,0,0,0,0,23.2,1670.3999999999999,0,0,1,1,0,0,0,0,0,1,0.002573154517701205
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,55.0,55.0,1,0,0,0,0,1,0,1,0,0,0.8835219518156641
1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,23.2,371.2,0,0,1,0,1,0,0,0,0,1,0.062005724806519565
1,0,0,0,53,1,0,0,1,0,0,1,1,0,0,71.5,3789.5,0,1,0,0,0,1,0,0,1,0,0.2525986959555406
0,0,1,0,13,0,0,0,1,0,1,1,1,1,0,68.5,890.5,1,0,0,1,0,0,0,0,1,0,0.7481665677746687
1,1,0,0,71,1,0,1,1,1,0,1,1,0,0,82.0,5822.0,0,1,0,1,0,0,0,0,1,0,0.13763197112474096
1,0,1,0,60,1,0,0,0,0,0,0,0,0,0,23.2,1392.0,0,1,0,1,0,0,0,0,0,1,0.01132737874218397
1,1,0,0,71,1,1,1,1,0,0,0,1,0,0,67.5,4792.5,0,1,0,1,0,0,0,1,0,0,0.15616755575550217
0,0,1,1,14,1,0,0,0,0,0,0,0,0,0,23.2,324.8,0,0,1,0,0,0,1,0,0,1,0.06052726864427859
1,0,0,0,7,1,0,0,1,0,1,0,1,1,0,66.5,465.5,1,0,0,0,1,0,0,1,0,0,0.8222358497335469
1,1,0,0,50,1,0,0,0,0,1,1,1,1,0,73.0,3650.0,1,0,0,0,0,1,0,1,0,0,0.7717264253936101
1,0,1,1,69,1,0,0,0,0,0,0,1,0,0,20.0,1380.0,0,0,1,1,0,0,0,0,0,1,0.003358988251550749
0,1,0,0,49,1,0,0,1,0,0,1,1,1,0,71.5,3503.5,1,0,0,0,1,0,0,1,0,0,0.6311211467462332
1,0,1,1,37,1,0,1,1,0,1,0,1,0,0,72.0,2664.0,1,0,0,0,0,1,0,1,0,0,0.6780783133679917
1,0,0,0,43,1,0,0,0,1,1,1,1,1,0,78.0,3354.0,0,1,0,0,0,1,0,1,0,0,0.5434076613288856
0,0,0,0,4,1,0,0,0,0,1,0,1,1,0,63.0,252.0,1,0,0,0,0,1,0,1,0,0,0.8919420587681488
1,0,1,1,7,0,1,1,1,0,0,0,0,0,0,55.7,389.90000000000003,0,0,1,0,0,0,1,0,1,0,0.14839105887538087
1,0,0,0,57,1,0,0,0,0,0,0,0,0,1,23.2,1322.3999999999999,0,0,1,0,1,0,0,0,0,1,0.0058427744200156085
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,60.5,60.5,1,0,0,0,0,1,0,1,0,0,0.8595666339556208
0,1,0,0,8,1,0,1,0,0,0,0,1,1,0,60.5,484.0,1,0,0,0,1,0,0,1,0,0,0.807310180254945
0,0,1,1,61,1,0,0,1,1,1,1,1,0,0,81.5,4971.5,0,0,1,1,0,0,0,0,1,0,0.08617259191550589
0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,63.7,127.4,1,0,0,0,0,0,1,0,1,0,0.4996985269971234
0,0,1,0,46,1,0,1,0,0,1,1,1,0,0,78.5,3611.0,1,0,0,0,1,0,0,0,1,0,0.43936959762188393
0,0,1,1,64,1,0,0,0,0,0,0,1,0,0,20.0,1280.0,0,0,1,0,0,0,1,0,0,1,0.004256305007453074
0,1,0,0,72,1,1,1,1,1,1,1,1,0,0,90.5,6516.0,0,0,1,1,0,0,0,0,1,0,0.07814223559407214
1,1,0,0,16,1,0,1,0,0,0,0,1,1,0,60.5,968.0,1,0,0,0,1,0,0,1,0,0,0.7560676835877697
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,63.0,63.0,1,0,0,0,0,0,1,1,0,0,0.8565661376091792
1,0,0,0,25,1,0,0,0,0,0,0,0,0,0,58.2,1455.0,1,0,0,0,0,1,0,1,0,0,0.684772763348198
0,0,0,0,64,1,1,1,1,1,1,1,1,0,0,90.5,5792.0,0,0,1,0,1,0,0,0,1,0,0.06717627082304763
1,0,1,1,24,1,1,0,1,0,0,0,1,0,0,62.0,1488.0,0,1,0,0,1,0,0,0,1,0,0.1930511792904842
1,0,1,0,14,1,0,0,0,0,1,0,1,1,0,63.0,882.0,1,0,0,0,0,1,0,1,0,0,0.8508869539069253
0,1,0,0,15,1,0,1,0,0,1,0,0,0,0,71.7,1075.5,1,0,0,0,1,0,0,1,0,0,0.7475390879223056
1,0,0,0,9,0,0,0,0,0,1,1,1,1,0,65.0,585.0,1,0,0,0,0,1,0,0,1,0,0.8317415915335155
1,1,0,0,69,1,0,0,0,0,0,0,0,0,0,23.2,1600.8,0,0,1,0,1,0,0,0,0,1,0.0036200476072840385
1,1,0,0,50,1,1,0,1,0,1,1,1,0,0,80.0,4000.0,0,0,1,0,1,0,0,1,0,0,0.2704438482643971
0,0,0,0,12,1,0,1,0,0,0,1,1,0,0,73.5,882.0,1,0,0,0,0,1,0,1,0,0,0.8358470413861863
0,0,1,0,19,1,1,0,0,0,0,0,1,1,0,58.5,1111.5,1,0,0,0,0,1,0,1,0,0,0.7216126730922253
0,0,0,0,69,1,0,1,1,1,1,1,1,0,0,87.0,6003.0,0,0,1,1,0,0,0,1,0,0,0.18582580191885095
0,0,1,1,66,1,1,1,1,0,0,0,1,0,0,67.5,4455.0,1,0,0,1,0,0,0,0,1,0,0.11411220653614285
0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,58.2,291.0,1,0,0,0,0,0,1,0,1,0,0.5215983622427866
1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,23.2,69.6,1,0,0,0,0,0,1,0,0,1,0.36289036346038295
1,1,0,0,69,1,1,0,1,1,0,1,0,0,0,83.2,5740.8,0,0,1,0,1,0,0,0,1,0,0.0401606802517903
1,0,0,0,12,1,0,0,0,0,1,1,1,1,0,73.0,876.0,1,0,0,0,0,1,0,1,0,0,0.8837875271395862
1,0,0,0,3,1,0,0,0,0,0,0,1,0,1,20.0,60.0,1,0,0,0,0,0,1,0,0,1,0.48107915116573235
1,0,1,1,17,1,0,0,0,0,0,0,1,0,0,20.0,340.0,0,0,1,0,0,0,1,0,0,1,0.06889721716562773
1,1,0,0,57,1,0,1,0,0,0,1,1,0,0,73.5,4189.5,1,0,0,0,0,1,0,1,0,0,0.6503731805584329
0,0,0,0,38,1,0,1,1,1,0,0,1,1,0,69.0,2622.0,1,0,0,0,1,0,0,1,0,0,0.4614621799067608
1,0,0,0,12,1,0,0,0,0,0,0,0,0,1,23.2,278.4,1,0,0,0,1,0,0,0,0,1,0.27992661736988556
1,1,0,0,24,1,0,0,0,0,0,0,1,1,0,55.0,1320.0,1,0,0,0,0,1,0,1,0,0,0.7965223549073037
1,1,0,0,63,1,1,1,1,0,1,1,1,0,0,85.5,5386.5,1,0,0,1,0,0,0,1,0,0,0.5762288832248973
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40.0,40.0,1,0,0,0,0,0,1,0,1,0,0.7792076834801684
0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,58.2,116.4,1,0,0,0,0,1,0,1,0,0,0.8377192270183075
1,0,0,0,36,1,0,1,0,1,0,1,1,1,0,78.5,2826.0,0,1,0,0,0,0,1,0,1,0,0.20107120178346854
1,0,0,0,18,1,0,0,0,0,0,0,0,0,1,23.2,417.59999999999997,1,0,0,0,0,0,1,0,0,1,0.21023689421918482
1,0,1,1,58,1,0,0,1,1,1,1,1,0,0,81.5,4727.0,0,1,0,1,0,0,0,1,0,0,0.3526273014720795
1,0,1,0,42,1,0,1,1,0,1,0,1,1,0,72.0,3024.0,1,0,0,1,0,0,0,1,0,0,0.5995800047130488
0,0,0,0,5,1,0,1,0,0,1,1,1,1,0,78.5,392.5,1,0,0,0,0,1,0,1,0,0,0.8848062597724347
0,0,1,1,63,1,1,1,1,0,1,0,1,1,0,75.5,4756.5,1,0,0,0,0,1,0,1,0,0,0.4381022816514982
1,0,1,1,50,1,1,1,1,0,1,1,1,0,0,85.5,4275.0,0,1,0,0,0,1,0,1,0,0,0.4457342322048715
1,0,1,1,6,1,0,1,1,0,0,0,1,1,0,64.0,384.0,1,0,0,0,0,0,1,0,1,0,0.5277075977484607
0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,23.2,23.2,1,0,0,0,0,0,1,0,0,1,0.42515946226271323
1,0,1,0,27,1,0,0,0,0,0,0,0,0,0,23.2,626.4,0,0,1,1,0,0,0,0,0,1,0.03481932044913031
0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,58.2,349.20000000000005,1,0,0,0,0,0,1,0,1,0,0.5422590110918947
1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,23.2,232.0,0,0,1,1,0,0,0,0,0,1,0.09105374475369309
1,0,1,1,67,1,0,0,0,0,0,0,1,0,0,20.0,1340.0,0,0,1,0,0,0,1,0,0,1,0.003482051494963094
0,0,0,0,70,1,1,0,1,1,1,1,0,0,0,88.2,6174.0,0,0,1,1,0,0,0,0,1,0,0.05117265960215772
0,0,0,1,48,1,0,0,0,0,0,0,0,0,0,23.2,1113.6,0,1,0,0,0,0,1,0,0,1,0.01916393175576571
0,0,0,0,16,1,0,1,1,0,0,1,1,1,0,77.0,1232.0,1,0,0,0,1,0,0,1,0,0,0.7464344703018416
0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,55.0,715.0,1,0,0,0,0,0,1,1,0,0,0.7634300449809238
1,0,0,0,5,1,0,0,0,0,1,0,1,1,0,63.0,315.0,1,0,0,0,0,1,0,1,0,0,0.8868097128529532
0,0,1,1,72,1,1,0,0,0,0,0,0,0,0,61.7,4442.400000000001,0,0,1,1,0,0,0,1,0,0,0.039618909523284035
0,0,1,0,72,1,0,1,1,1,1,1,1,0,0,87.0,6264.0,0,0,1,0,0,1,0,1,0,0,0.2270050317558186
1,0,0,0,24,1,0,0,0,0,0,1,1,0,0,68.0,1632.0,1,0,0,0,1,0,0,1,0,0,0.7380432517788156
1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,65.0,65.0,1,0,0,0,0,0,1,0,1,0,0.8102341021935014
0,0,1,1,72,1,1,1,1,1,1,1,1,0,0,90.5,6516.0,0,0,1,1,0,0,0,1,0,0,0.12698786732063852
0,0,1,0,68,1,1,1,0,0,0,0,1,0,0,64.0,4352.0,0,0,1,1,0,0,0,1,0,0,0.06415612843627537
0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,58.2,116.4,1,0,0,0,1,0,0,1,0,0,0.7788872154356709
1,0,0,1,62,1,0,0,1,1,1,1,1,0,0,81.5,5053.0,0,0,1,0,0,1,0,1,0,0,0.2380931109151708
0,0,1,1,41,1,1,0,0,1,1,1,1,0,0,81.5,3341.5,0,1,0,0,1,0,0,0,1,0,0.1809714792931054
0,1,0,0,46,1,1,1,0,1,1,1,1,0,0,87.0,4002.0,1,0,0,0,0,1,0,1,0,0,0.670231353843984
1,1,0,0,3,1,0,0,0,0,0,0,1,1,0,55.0,165.0,1,0,0,0,0,1,0,1,0,0,0.8985141877066437
1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,73.0,73.0,1,0,0,0,0,1,0,1,0,0,0.9113904131048729
1,0,1,1,71,1,1,1,1,1,1,1,1,0,0,90.5,6425.5,0,0,1,0,0,0,1,0,1,0,0.05112799208626027
0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,63.7,127.4,1,0,0,0,1,0,0,0,1,0,0.592777193902616
0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,67.2,134.4,1,0,0,0,0,0,1,0,1,0,0.4833849631619669
0,0,0,0,60,1,0,1,1,1,1,0,1,0,0,77.0,4620.0,0,1,0,0,1,0,0,0,1,0,0.12057624833258489
1,0,0,0,40,1,0,0,0,0,1,0,1,0,0,63.0,2520.0,1,0,0,0,0,1,0,1,0,0,0.70597411922615
1,0,1,1,27,1,1,1,0,1,1,0,0,0,0,80.2,2165.4,1,0,0,0,0,1,0,1,0,0,0.5157742977434288
1,0,0,0,3,1,0,0,0,0,0,0,1,1,0,55.0,165.0,1,0,0,0,0,1,0,0,1,0,0.7395143608225345
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,45.5,45.5,1,0,0,0,0,1,0,0,1,0,0.8085047929293778
1,0,1,1,6,1,0,0,0,0,0,0,1,1,0,55.0,330.0,1,0,0,1,0,0,0,0,1,0,0.616212316661041
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,58.2,58.2,1,0,0,0,0,0,1,0,1,0,0.5861571409860341
1,1,0,0,34,1,0,0,0,0,0,0,0,0,0,58.2,1978.8000000000002,1,0,0,0,1,0,0,1,0,0,0.5730885085695899
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,68.0,68.0,1,0,0,0,0,1,0,1,0,0,0.882962179660684
1,0,1,1,32,0,0,0,1,0,1,1,0,0,0,71.7,2294.4,1,0,0,0,1,0,0,0,1,0,0.5024734086923492
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,63.7,63.7,1,0,0,0,0,1,0,1,0,0,0.8120934643783764
0,0,0,0,27,1,0,0,0,0,0,0,1,0,0,20.0,540.0,0,0,1,1,0,0,0,0,0,1,0.04846494603277183
0,0,0,0,12,1,1,0,0,0,1,0,1,0,0,66.5,798.0,0,1,0,0,1,0,0,1,0,0,0.5813636718148018
0,0,0,0,65,1,1,1,0,1,0,0,1,0,0,69.0,4485.0,0,0,1,0,0,0,1,0,1,0,0.022792402881273478
1,0,1,0,2,1,0,0,1,0,0,0,0,1,0,61.7,123.4,1,0,0,0,0,1,0,1,0,0,0.8207959600919827
1,0,1,0,42,1,0,0,1,1,1,1,1,1,0,81.5,3423.0,1,0,0,1,0,0,0,1,0,0,0.6456294985492964
0,0,1,1,62,0,1,1,0,1,1,0,0,0,0,67.2,4166.400000000001,0,0,1,1,0,0,0,0,1,0,0.02980829954307582
0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,23.2,1113.6,0,0,1,0,1,0,0,0,0,1,0.010030996205941977
1,0,1,1,35,1,0,0,0,0,0,0,0,0,0,23.2,812.0,0,0,1,0,0,0,1,0,0,1,0.01798252065593832
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,23.2,23.2,1,0,0,0,0,0,1,0,0,1,0.4206728428356607
0,0,1,0,71,1,0,0,0,0,0,0,0,0,0,23.2,1647.2,0,0,1,0,0,0,1,0,0,1,0.0025048261270214805
0,0,1,1,72,1,1,0,1,1,1,1,1,0,0,85.0,6120.0,0,0,1,1,0,0,0,1,0,0,0.12336211138755941
1,0,0,1,12,1,0,0,0,0,0,0,1,1,0,55.0,660.0,1,0,0,0,1,0,0,1,0,0,0.7496471022780784
0,0,0,0,31,0,1,1,0,1,0,1,1,0,0,69.0,2139.0,0,0,1,1,0,0,0,0,1,0,0.11345561535889766
0,0,1,0,45,1,0,0,1,0,0,0,1,0,0,58.5,2632.5,1,0,0,0,1,0,0,0,1,0,0.277205576743058
